Unnamed: 0.1,recruitment_title,url,career,education,due_date,company_name,jobs,skills,created_at,updated_at,company_id,company_size,company_introduction,company_sales,company_url,company_img_url,company_addr
700,[본사 정규직] PC유지보수/ 서버 및 IDC 지원 인력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44541173,신입,초대졸이상(졸업예정자가능),05/24(금),아이와이씨앤씨㈜,시스템엔지니어,명시되어있지않음,2024-05-10 11:29:05.520265+09,2024-05-10 11:29:05.520266+09,6119.0,중소기업,,90억7천만원(2022.12.31),http://www.iycnc.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2008/12/2U7CI005RK_JK2A2I2IK0bIYOIO_IK.gif?v=202405022252&hash=r&serviceCode=CL,"서울금천구디지털로9길68(가산동,대륭포스트타워5차)1208호"
701,C 게임사 IDC 시스템 관제 운영 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44630759,신입·경력,학력무관,06/07(금),아이와이씨앤씨㈜,보안엔지니어,명시되어있지않음,2024-05-10 11:29:05.520265+09,2024-05-10 11:29:05.520266+09,6119.0,중소기업,,90억7천만원(2022.12.31),http://www.iycnc.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2008/12/2U7CI005RK_JK2A2I2IK0bIYOIO_IK.gif?v=202405022252&hash=r&serviceCode=CL,"서울금천구디지털로9길68(가산동,대륭포스트타워5차)1208호"
702,IDC 데이터센터 서울/죽전/ 인천/여의도/전주 관제,https://www.jobkorea.co.kr//Recruit/GI_Read/44622284,신입,초대졸이상(졸업예정자가능),06/06(목),아이와이씨앤씨㈜,"시스템엔지니어,보안엔지니어",명시되어있지않음,2024-05-10 11:29:05.520265+09,2024-05-10 11:29:05.520266+09,6119.0,중소기업,,90억7천만원(2022.12.31),http://www.iycnc.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2008/12/2U7CI005RK_JK2A2I2IK0bIYOIO_IK.gif?v=202405022252&hash=r&serviceCode=CL,"서울금천구디지털로9길68(가산동,대륭포스트타워5차)1208호"
703,정보전략 담당 모집(경력),https://www.jobkorea.co.kr//Recruit/GI_Read/44428538,경력 (6년이상),대졸이상,05/09(목),㈜엠로,네트워크엔지니어,"sap,시스템운영,pi",2024-05-10 11:29:05.520281+09,2024-05-10 11:29:05.520282+09,6120.0,중소기업,,명시되어있지않음,http://www.emro.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2024/4/23/JK_CO_FZLMPMo24042315083491.png?v=202405022252,"서울영등포구당산로41길11(당산동4가,당산SKV1center)E동5층"
704,[업계 1위 아이투맥스] 클라우드 솔루션 개발자 채용 (Java 3년),https://www.jobkorea.co.kr//Recruit/GI_Read/44612983,경력 (3년이상),대졸이상,06/02(일),아이투맥스,"백엔드개발자,소프트웨어개발자,클라우드엔지니어","c#,java,jsp,mssql,mysql,oracle,python,sql",2024-05-10 11:29:05.520297+09,2024-05-10 11:29:05.520299+09,6121.0,중소기업,,272억,http://www.i2max.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/3/267pi005R0_nK2a2w2e00biYzIc_i0.jpg?v=202405022253&hash=r&serviceCode=CL,서울마포구공덕동473KPX빌딩7층
705,[업계1위 아이투맥스] 데이터 분석/시각화 태블로 Tableau 전문가 (신입),https://www.jobkorea.co.kr//Recruit/GI_Read/44613238,신입,대졸이상,06/02(일),아이투맥스,"IT컨설팅,데이터사이언티스트,DBA","mssql,mysql,oracle,python,excel,tableau",2024-05-10 11:29:05.520297+09,2024-05-10 11:29:05.520299+09,6121.0,중소기업,,272억,http://www.i2max.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/3/267pi005R0_nK2a2w2e00biYzIc_i0.jpg?v=202405022253&hash=r&serviceCode=CL,서울마포구공덕동473KPX빌딩7층
706,[업계 1위 아이투맥스] 클라우드 플랫폼 개발자 채용 (5년 이상),https://www.jobkorea.co.kr//Recruit/GI_Read/44613263,경력 (3년이상),대졸이상,06/02(일),아이투맥스,"백엔드개발자,소프트웨어개발자,클라우드엔지니어","c#,java,jsp,mssql,mysql,oracle,python,sql",2024-05-10 11:29:05.520297+09,2024-05-10 11:29:05.520299+09,6121.0,중소기업,,272억,http://www.i2max.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/3/267pi005R0_nK2a2w2e00biYzIc_i0.jpg?v=202405022253&hash=r&serviceCode=CL,서울마포구공덕동473KPX빌딩7층
707,[Salesforce 업계 1위 아이투맥스] 세일즈포스 경력직 상시 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44613304,경력,대졸이상,06/02(일),아이투맥스,"IT컨설팅,클라우드엔지니어","java,javascript,mysql",2024-05-10 11:29:05.520297+09,2024-05-10 11:29:05.520299+09,6121.0,중소기업,,272억,http://www.i2max.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2016/3/267pi005R0_nK2a2w2e00biYzIc_i0.jpg?v=202405022253&hash=r&serviceCode=CL,서울마포구공덕동473KPX빌딩7층
708,2024년 삼양데이타시스템 클라우드 Sales 신입/경력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44189729,신입·경력 (1년이상),학력무관,05/10(금),삼양데이타시스템㈜,"네트워크엔지니어,시스템엔지니어",명시되어있지않음,2024-05-10 11:29:05.520313+09,2024-05-10 11:29:05.520314+09,6122.0,중견기업,,680억,http://www.syds.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/12/07/JK_CO_DFltsF722120710130574.JPG?v=202405022253,"서울종로구종로33길31(연지동,삼양사사옥)3층"
709,"신입, 경력 SI개발자 모집",https://www.jobkorea.co.kr//Recruit/GI_Read/44216543,신입·경력,학력무관,05/12(일),삼양데이타시스템㈜,웹개발자,"asp.net,java,jsp,mssql,mysql,oracle",2024-05-10 11:29:05.520313+09,2024-05-10 11:29:05.520314+09,6122.0,중견기업,,680억,http://www.syds.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/12/07/JK_CO_DFltsF722120710130574.JPG?v=202405022253,"서울종로구종로33길31(연지동,삼양사사옥)3층"
710,2024년 삼양데이타시스템 클라우드 엔지니어 경력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44259240,경력 (4년이상),학력무관,05/18(토),삼양데이타시스템㈜,"네트워크엔지니어,시스템엔지니어",명시되어있지않음,2024-05-10 11:29:05.520313+09,2024-05-10 11:29:05.520314+09,6122.0,중견기업,,680억,http://www.syds.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/12/07/JK_CO_DFltsF722120710130574.JPG?v=202405022253,"서울종로구종로33길31(연지동,삼양사사옥)3층"
711,"MES/WMS 운영 및 개발 인력 채용(Java, C#)",https://www.jobkorea.co.kr//Recruit/GI_Read/44353428,경력무관,학력무관,05/31(금),삼양데이타시스템㈜,"앱개발자,웹개발자",".net,asp.net,c#,java,mssql,react",2024-05-10 11:29:05.520313+09,2024-05-10 11:29:05.520314+09,6122.0,중견기업,,680억,http://www.syds.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/12/07/JK_CO_DFltsF722120710130574.JPG?v=202405022253,"서울종로구종로33길31(연지동,삼양사사옥)3층"
712,그룹 시스템(VMware/HCI/백업/클라우드) 운영 인력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44603271,경력무관,대졸이상,07/02(화),삼양데이타시스템㈜,"시스템엔지니어,DBA","aws,azure,window,linux,awsrds,cloud,github,gitlab,microsoftsqlserver,vmware",2024-05-10 11:29:05.520313+09,2024-05-10 11:29:05.520314+09,6122.0,중견기업,,680억,http://www.syds.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/12/07/JK_CO_DFltsF722120710130574.JPG?v=202405022253,"서울종로구종로33길31(연지동,삼양사사옥)3층"
713,[에임시스템] 설비 자동화 개발자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44399921,신입,대졸이상,06/04(화),에임시스템㈜,"백엔드개발자,소프트웨어개발자",명시되어있지않음,2024-05-10 11:29:05.520344+09,2024-05-10 11:29:05.520345+09,6124.0,중소기업,,470억,http://www.aim.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2014/8/2u9kp006Xa_xGxqd2n2na0cpVwRu_2pa.jpg?v=202405022253&hash=r&serviceCode=CL,"경기성남시분당구황새울로246(수내동,도담빌딩)A동4층"
714,PG웹개발팀 PG 프론트엔드 개발 및 관련 응용 서비스 개발 담당자,https://www.jobkorea.co.kr//Recruit/GI_Read/44573318,경력 (5년이상),학력무관,05/29(수),㈜케이지모빌리언스,"웹개발자,프론트엔드개발자,백엔드개발자",명시되어있지않음,2024-05-10 11:29:05.520376+09,2024-05-10 11:29:05.520377+09,6126.0,중견기업,,"2,395억4천만원(2023.12.31)",http://www.mobilians.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2017/8/2i5jt009Dx_aGazdh2s3n2xx0ftFeOg_wgfitx.jpg?v=202405022253&hash=r&serviceCode=CL,"서울중구통일로92(순화동,케이지타워)16층"
715,데이터기술팀 데이터베이스 운영 업무 담당자,https://www.jobkorea.co.kr//Recruit/GI_Read/44631308,경력 (5년이상),대졸이상,06/07(금),㈜케이지모빌리언스,DBA,명시되어있지않음,2024-05-10 11:29:05.520376+09,2024-05-10 11:29:05.520377+09,6126.0,중견기업,,"2,395억4천만원(2023.12.31)",http://www.mobilians.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2017/8/2i5jt009Dx_aGazdh2s3n2xx0ftFeOg_wgfitx.jpg?v=202405022253&hash=r&serviceCode=CL,"서울중구통일로92(순화동,케이지타워)16층"
716,[TCK] 당사  IT서비스사업부 Network 운영 담당자  (경력직)   of6E,https://www.jobkorea.co.kr//Recruit/GI_Read/44224810,경력,학력무관,상시채용,㈜트랜스코스모스,"시스템엔지니어,보안엔지니어,네트워크엔지니어",명시되어있지않음,2024-05-10 11:29:05.520455+09,2024-05-10 11:29:05.520456+09,6131.0,중견기업,,"4,038억2천만원(2023.12.31)",http://www.trans-cosmos.co.kr/ko/index.asp,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/12/2313r007Pd_6W6s2s3621d0drMrS0_7rrd.gif?v=202405022253&hash=r&serviceCode=CL,서울특별시영등포구여의도동28-1전경련회관트랜스코스모스코리아
717,[트랜스코스모스/여의도] 당사 CX개발1부 개발 담당자 (신입/경력) 채용    oKr2,https://www.jobkorea.co.kr//Recruit/GI_Read/44495423,경력,학력무관,상시채용,㈜트랜스코스모스,"시스템엔지니어,소프트웨어개발자,앱개발자","java,mybatis,mysql,postgresql,rdbms,spring,springboot,struts,springmvc,cloud",2024-05-10 11:29:05.520455+09,2024-05-10 11:29:05.520456+09,6131.0,중견기업,,"4,038억2천만원(2023.12.31)",http://www.trans-cosmos.co.kr/ko/index.asp,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/12/2313r007Pd_6W6s2s3621d0drMrS0_7rrd.gif?v=202405022253&hash=r&serviceCode=CL,서울특별시영등포구여의도동28-1전경련회관트랜스코스모스코리아
718,[TCK] 당사  IT서비스사업부 IT Infra 운영 담당자  (경력직)  oi1D,https://www.jobkorea.co.kr//Recruit/GI_Read/44224805,경력,학력무관,상시채용,㈜트랜스코스모스,"시스템엔지니어,보안엔지니어,네트워크엔지니어",명시되어있지않음,2024-05-10 11:29:05.520455+09,2024-05-10 11:29:05.520456+09,6131.0,중견기업,,"4,038억2천만원(2023.12.31)",http://www.trans-cosmos.co.kr/ko/index.asp,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/12/2313r007Pd_6W6s2s3621d0drMrS0_7rrd.gif?v=202405022253&hash=r&serviceCode=CL,서울특별시영등포구여의도동28-1전경련회관트랜스코스모스코리아
719,[격일심야근무/모니터링] 윈도우&오피스 장애유형 모니터링 Gn6P,https://www.jobkorea.co.kr//Recruit/GI_Read/44625056,경력무관,학력무관,05/21(화),㈜트랜스코스모스,네트워크엔지니어,명시되어있지않음,2024-05-10 11:29:05.520455+09,2024-05-10 11:29:05.520456+09,6131.0,중견기업,,"4,038억2천만원(2023.12.31)",http://www.trans-cosmos.co.kr/ko/index.asp,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/12/2313r007Pd_6W6s2s3621d0drMrS0_7rrd.gif?v=202405022253&hash=r&serviceCode=CL,서울특별시영등포구여의도동28-1전경련회관트랜스코스모스코리아
720,[TCK] 당사  IT서비스사업부 IPCC 운영 담당자 (경력직)  os1B,https://www.jobkorea.co.kr//Recruit/GI_Read/44224801,경력,학력무관,상시채용,㈜트랜스코스모스,"시스템엔지니어,보안엔지니어,네트워크엔지니어",명시되어있지않음,2024-05-10 11:29:05.520455+09,2024-05-10 11:29:05.520456+09,6131.0,중견기업,,"4,038억2천만원(2023.12.31)",http://www.trans-cosmos.co.kr/ko/index.asp,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/12/2313r007Pd_6W6s2s3621d0drMrS0_7rrd.gif?v=202405022253&hash=r&serviceCode=CL,서울특별시영등포구여의도동28-1전경련회관트랜스코스모스코리아
721,인프라 / 정보보안 실장,https://www.jobkorea.co.kr//Recruit/GI_Read/44447787,경력 (7년이상),학력무관,05/11(토),㈜헥토데이터,보안엔지니어,linux,2024-05-10 11:29:05.520583+09,2024-05-10 11:29:05.520584+09,6139.0,중소기업,,35억,https://hectodata.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/2/17/JK_CO_BqBKWce23021718170451.jpg?v=202405022254,"서울강남구테헤란로223(역삼동,큰길타워빌딩)5층"
722,인프라/정보보안 실장 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44593092,경력 (10년이상),대졸이상,06/01(토),㈜헥토데이터,"네트워크엔지니어,보안엔지니어,시스템엔지니어",명시되어있지않음,2024-05-10 11:29:05.520583+09,2024-05-10 11:29:05.520584+09,6139.0,중소기업,,35억,https://hectodata.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/2/17/JK_CO_BqBKWce23021718170451.jpg?v=202405022254,"서울강남구테헤란로223(역삼동,큰길타워빌딩)5층"
723,신규사업 IT기획자,https://www.jobkorea.co.kr//Recruit/GI_Read/44593084,경력 (5년이상),대졸이상,06/01(토),㈜헥토데이터,IT컨설팅,명시되어있지않음,2024-05-10 11:29:05.520583+09,2024-05-10 11:29:05.520584+09,6139.0,중소기업,,35억,https://hectodata.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/2/17/JK_CO_BqBKWce23021718170451.jpg?v=202405022254,"서울강남구테헤란로223(역삼동,큰길타워빌딩)5층"
724,[솔탑] 연구/개발직 신입 및 경력사원 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44409651,신입·경력 (2년이상) 부문별상이(상세요강참조),학력무관부문별상이(상세요강참조),05/15(수),솔탑,"데이터엔지니어,앱개발자,네트워크엔지니어,프론트엔드개발자,백엔드개발자,소프트웨어개발자,웹개발자,시스템엔지니어","c#,git,svn,unity,wpf",2024-05-10 11:29:05.520647+09,2024-05-10 11:29:05.520648+09,6143.0,중소기업,,명시되어있지않음,http://www.soletop.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2015/6/2g51f009Dx_cGxx2s2v3t26x0ffFgOs_lg9afx.jpg?v=202405022255&hash=r&serviceCode=CL,대전광역시유성구엑스포로409(문지동)(주)솔탑
725,(주)마음AI ML Engineer 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44574431,경력무관,학력무관,05/29(수),㈜마음에이아이,머신러닝엔지니어,명시되어있지않음,2024-05-10 11:29:05.52068+09,2024-05-10 11:29:05.520681+09,6145.0,중소기업,,101억7천만원(2023.12.31),http://www.maum.ai,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/4/07/JK_CO_Ce0KOnt23040714115308.png?v=202405022255,경기성남시수정구창업로40번길30(시흥동)판교IT센터4층
726,(주)마음에이아이 AI 컨설턴트 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44545566,경력무관,학력무관,05/25(토),㈜마음에이아이,IT컨설팅,명시되어있지않음,2024-05-10 11:29:05.52068+09,2024-05-10 11:29:05.520681+09,6145.0,중소기업,,101억7천만원(2023.12.31),http://www.maum.ai,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/4/07/JK_CO_Ce0KOnt23040714115308.png?v=202405022255,경기성남시수정구창업로40번길30(시흥동)판교IT센터4층
727,2024년 신입/경력 각 부문 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44265563,신입·경력,학력무관,상시채용,㈜사이냅소프트,시스템엔지니어,명시되어있지않음,2024-05-10 11:29:05.520761+09,2024-05-10 11:29:05.520763+09,6150.0,중소기업,,127억2천만원(2023.12.31),http://www.synapsoft.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/7/2335s008R-_4X4u3963624-0esY8U1_9-2s-.jpg?v=202405022255&hash=r&serviceCode=CL,서울특별시구로구구로동184-1우림이비지센터2차906호
728,[2024년 신입·경력 공개채용] 각 부문별 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44556572,신입·경력,학력무관,05/31(금),㈜사이냅소프트,"데이터사이언티스트,백엔드개발자,웹개발자,시스템엔지니어,소프트웨어개발자,데이터엔지니어,머신러닝엔지니어,프론트엔드개발자","aws,java,mysql,node.js,python,react,spring,typescript,figma,c/c++",2024-05-10 11:29:05.520761+09,2024-05-10 11:29:05.520763+09,6150.0,중소기업,,127억2천만원(2023.12.31),http://www.synapsoft.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2018/7/2335s008R-_4X4u3963624-0esY8U1_9-2s-.jpg?v=202405022255&hash=r&serviceCode=CL,서울특별시구로구구로동184-1우림이비지센터2차906호
729,KB저축은행 유지보수 개발자 모집 공고,https://www.jobkorea.co.kr//Recruit/GI_Read/44594081,경력 (4년이상),초대졸이상,06/30(일),엔코씨앤에스,"소프트웨어개발자,웹개발자",명시되어있지않음,2024-05-10 11:29:05.520812+09,2024-05-10 11:29:05.520813+09,6153.0,중소기업,,40억,http://www.encocns.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2011/12/2w1im007Pj_gWjd2s3s2cj0dmMrSr_nimj.jpg?v=202405022255&hash=r&serviceCode=CL,"서울성동구성수일로8길5(성수동2가,서울숲SKV1TOWER)407호"
730,IFRS 시스템 재구축 개발자 모집 공고,https://www.jobkorea.co.kr//Recruit/GI_Read/44409264,경력 (3년이상),초대졸이상,05/17(금),엔코씨앤에스,웹개발자,명시되어있지않음,2024-05-10 11:29:05.520812+09,2024-05-10 11:29:05.520813+09,6153.0,중소기업,,40억,http://www.encocns.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2011/12/2w1im007Pj_gWjd2s3s2cj0dmMrSr_nimj.jpg?v=202405022255&hash=r&serviceCode=CL,"서울성동구성수일로8길5(성수동2가,서울숲SKV1TOWER)407호"
731,"2024년 상반기 신입, 경력사원 수시채용",https://www.jobkorea.co.kr//Recruit/GI_Read/44603437,신입·경력 (3년이상),초대졸이상,06/02(일),엔코씨앤에스,"앱개발자,웹개발자","java,javascript,oracledb",2024-05-10 11:29:05.520812+09,2024-05-10 11:29:05.520813+09,6153.0,중소기업,,40억,http://www.encocns.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2011/12/2w1im007Pj_gWjd2s3s2cj0dmMrSr_nimj.jpg?v=202405022255&hash=r&serviceCode=CL,"서울성동구성수일로8길5(성수동2가,서울숲SKV1TOWER)407호"
732,[코스닥상장] Linux C/C++ 메시징솔루션개발 신입/경력 개발자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44187764,신입·경력 (2년이상),초대졸이상,상시채용,㈜젬백스링크,"소프트웨어개발자,시스템엔지니어","c,c++,unix,linux",2024-05-10 11:29:05.520906+09,2024-05-10 11:29:05.520908+09,6159.0,중소기업,,705억6백만원(2023.12.31),http://www.gemvaxlink.com,명시되어있지않음,"서울영등포구영등포로272(영등포동3가,필링크타워)"
733,[코스닥상장] 웹 경력개발자 (Frontend/Backend),https://www.jobkorea.co.kr//Recruit/GI_Read/44187746,경력 (3년이상),학력무관,상시채용,㈜젬백스링크,"프론트엔드개발자,백엔드개발자,웹개발자","java,jsp",2024-05-10 11:29:05.520906+09,2024-05-10 11:29:05.520908+09,6159.0,중소기업,,705억6백만원(2023.12.31),http://www.gemvaxlink.com,명시되어있지않음,"서울영등포구영등포로272(영등포동3가,필링크타워)"
734,(주)젬백스링크 AI개발자 경력직 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44515054,경력 (5년이상),초대졸이상,05/22(수),㈜젬백스링크,소프트웨어개발자,"aws,golang,java,python",2024-05-10 11:29:05.520906+09,2024-05-10 11:29:05.520908+09,6159.0,중소기업,,705억6백만원(2023.12.31),http://www.gemvaxlink.com,명시되어있지않음,"서울영등포구영등포로272(영등포동3가,필링크타워)"
735,(정규직) 웹프로그래머(Java) 경력사원 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44584508,경력 (6년이상),초대졸이상,05/19(일),타이호인스트,웹개발자,"java,javascript,jquery,jsp,oracledb,spring,springboot,sql",2024-05-10 11:29:05.520923+09,2024-05-10 11:29:05.520924+09,6160.0,중소기업,,452억2천만원(2023.12.31),http://www.taihoinst.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2013/6/2c7vv00aRn_mKivxa0ka3x26n0gvYiIg_jpvn2vn.jpg?v=202405022256&hash=r&serviceCode=CL,서울구로구구로3동이앤씨벤처드림타워2차804호
736,공공기관 정보시스템 모니터링 신입 및 경력직 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44584501,신입·경력 (1년이상),학력무관,05/12(일),타이호인스트,"보안엔지니어,시스템엔지니어","unix,linux",2024-05-10 11:29:05.520923+09,2024-05-10 11:29:05.520924+09,6160.0,중소기업,,452억2천만원(2023.12.31),http://www.taihoinst.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2013/6/2c7vv00aRn_mKivxa0ka3x26n0gvYiIg_jpvn2vn.jpg?v=202405022256&hash=r&serviceCode=CL,서울구로구구로3동이앤씨벤처드림타워2차804호
737,분석/설계/개발자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44583952,경력 (15년이상),학력무관,05/30(목),타이호인스트,웹개발자,"springboot,thymeleaf,ozreport",2024-05-10 11:29:05.520923+09,2024-05-10 11:29:05.520924+09,6160.0,중소기업,,452억2천만원(2023.12.31),http://www.taihoinst.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2013/6/2c7vv00aRn_mKivxa0ka3x26n0gvYiIg_jpvn2vn.jpg?v=202405022256&hash=r&serviceCode=CL,서울구로구구로3동이앤씨벤처드림타워2차804호
738,그룹웨어 개발 경력자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44408839,경력 (1년이상),학력무관,06/07(금),이든비즈텍㈜,"웹개발자,백엔드개발자",".net,c#,java,javascript,jquery,rdbms,mvc",2024-05-10 11:29:05.521125+09,2024-05-10 11:29:05.521127+09,6172.0,중소기업,,25억,http://www.edenbiz.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2017/3/2i1rm007Pp_jWdd2d3f2np0dmMmSa_bzmp.png?v=202405022340&hash=r&serviceCode=CL,서울영등포구양평동4가80번지선유도2차아이에스비즈타워409호
739,Java (Spring) 웹 개발자 모집(경력) - 대전광역시,https://www.jobkorea.co.kr//Recruit/GI_Read/44616036,경력 (3년이상),학력무관,07/06(토),근남정보기술㈜,웹개발자,"ajax,java,jsp",2024-05-10 11:29:05.521271+09,2024-05-10 11:29:05.521272+09,6181.0,중소기업,,30억7천만,http://www.geunnam.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/4/21/JK_CO_AGvQ2Vo22042109492792.jpg?v=202405022341,전북전주시완산구서학로102-1(동서학동)2층근남정보기술본사
740,국가/공공기관 전산인프라 유지보수 전문인력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44630109,경력 (7년이상),학력무관,상시채용,근남정보기술㈜,"네트워크엔지니어,시스템엔지니어",명시되어있지않음,2024-05-10 11:29:05.521271+09,2024-05-10 11:29:05.521272+09,6181.0,중소기업,,30억7천만,http://www.geunnam.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/4/21/JK_CO_AGvQ2Vo22042109492792.jpg?v=202405022341,전북전주시완산구서학로102-1(동서학동)2층근남정보기술본사
741,IT소프트웨어 개발자 경력사원 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44496808,경력 (5년이상),초대졸이상,06/17(월),온리원,소프트웨어개발자,명시되어있지않음,2024-05-10 11:29:05.521404+09,2024-05-10 11:29:05.521406+09,6189.0,중소기업,,19억7천만원,https://only1fs.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2017/5/2s5nx009Dd_oGggws293g2jd0fxFgO4_xjdkxd.jpg?v=202405022341&hash=r&serviceCode=CL,"경기하남시미사대로520(덕풍동)현대지식산업센터한강미사2차(25BL)DA05-44호,45호"
742,"IT 웹, 모바일 앱 서비스 유지보수, 운영자를 정중히 모십니다(Linux, DB등 IT기본기술 보유자)",https://www.jobkorea.co.kr//Recruit/GI_Read/44396588,신입·경력 (1년이상),초대졸이상,상시채용,뉴아이텍,시스템엔지니어,linux,2024-05-10 11:29:05.52191+09,2024-05-10 11:29:05.521912+09,6221.0,중소기업,,94억3천1백만원,http://www.newitech.co.kr/,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/8/2d7it005Rq_oK2b2i2kq0btYoIg_tq.gif?v=202405022344&hash=r&serviceCode=CL,서울송파구방이동44-3현대토픽스1013호
743,React.js  정보시스템 개발경험자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44605596,경력 (3년이상),초대졸이상,06/02(일),㈜마인드시스템,웹개발자,"java,jsp",2024-05-10 11:29:05.522689+09,2024-05-10 11:29:05.52269+09,6269.0,중소기업,,28억,http://www.mindsystem.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2006/11/2z1lu007Pd_pWko2i3c2cd0duMjSn_nrud.jpg?v=202405031028&hash=r&serviceCode=CL,서울영등포구여의도동61-3라이프BLDG515호
744,[MDS인텔리전스] 소프트웨어 테스트 엔지니어 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44488899,경력,초대졸이상,상시채용,㈜엠디에스인텔리전스,QA,"c,c++",2024-05-10 11:29:05.522721+09,2024-05-10 11:29:05.522722+09,6271.0,중견기업,,230억2천만원(2023.12.31),http://www.mdsit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/8/08/JK_CO_OGmS3j722080817400634.png?v=202405031028,"경기성남시분당구판교로228번길17(삼평동,판교세븐벤처밸리2)1동9층"
