,recruitment_title,url,career,education,due_date,company_name,jobs,skills
5648,드림에이지이 Front-End 개발자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44635935,경력무관,학력무관,06/07(금),드림에이지이㈜,"앱개발자,프론트엔드개발자,웹개발자","javascript,react,reactnative"
5649,모바일 게임 경력 개발자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44506219,경력 (1년이상),학력무관,06/18(화),드림플레이게임즈,게임개발자,명시되어있지않음
5650,웹개발 프론트엔드 교사 정규직 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44232669,경력 (1년이상),대졸이상,상시채용,디더블유아카데미학원,프론트엔드개발자,"css,html,javascript"
5651,자바 스프링 데이터베이스 백엔드 교사 정규직 채용(유니티 가능자 우대),https://www.jobkorea.co.kr//Recruit/GI_Read/44232717,경력 (1년이상),대졸이상,상시채용,디더블유아카데미학원,"앱개발자,백엔드개발자,웹개발자","java,spring,database"
5652,클라우드 관제 (엔지니어) 운영 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44450119,경력 (1년이상),초대졸이상,상시채용,디딤365㈜,"데이터엔지니어,보안엔지니어,시스템엔지니어","python,window,linux"
5653,클라우드 구축 및 운영 엔지니어 인재 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44481133,경력 (2년이상),초대졸이상,상시채용,디딤365㈜,"데이터엔지니어,머신러닝엔지니어,시스템엔지니어","python,window,linux"
5654,LLM 엔지니어 및 서비스개발 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44492221,경력 (3년이상),대졸이상,상시채용,디딤365㈜,"데이터엔지니어,시스템엔지니어,네트워크엔지니어",명시되어있지않음
5655,클라우드  업무자동화 시스템 개발 경력사원 영입,https://www.jobkorea.co.kr//Recruit/GI_Read/44519633,경력 (3년이상),대졸이상,상시채용,디딤365㈜,"프론트엔드개발자,백엔드개발자,웹개발자",".net,api,java,kubernetes,msa,springboot,sql,asp.netmvc,cloud"
5656,클라우드  관리 솔루션 개발 경력사원 영입,https://www.jobkorea.co.kr//Recruit/GI_Read/44519694,경력 (3년이상),대졸이상,상시채용,디딤365㈜,"프론트엔드개발자,백엔드개발자,웹개발자",".net,api,asp.net,javascript,msa,php,python,sql,cloud"
5657,영남지사(부산) 클라우드 엔지니어 및 SA 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44602810,경력 (2년이상),초대졸이상,상시채용,디딤365㈜,클라우드엔지니어,명시되어있지않음
5658,클라우드 호스팅 엔지니어 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44603071,경력무관,초대졸이상,06/02(일),디딤365㈜,"시스템엔지니어,데이터엔지니어","asp,apache,iis,jsp,mssql,mysql,php,python,window,linux"
5659,"데이터 엔지니어, 소프트웨어 개발자(JAVA) 채용",https://www.jobkorea.co.kr//Recruit/GI_Read/44215600,경력 (3년이상),초대졸이상,05/12(일),디딤365㈜ (Didim365 Inc.),"데이터엔지니어,소프트웨어개발자","java,react,spring,springboot,sql,gitlab,intellij,extjs,fast-api"
5660,고객 요구사항 분석 및 솔루션 기획 설계 제안자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44245308,경력 (6년이상),대졸이상,05/17(금),디딤365㈜ (Didim365 Inc.),"소프트웨어개발자,시스템엔지니어","css,html,java,spring,sql,ui,ux"
5661,web Java 개발자 경력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44245352,경력 (5년이상),대졸이상,05/17(금),디딤365㈜ (Didim365 Inc.),"프론트엔드개발자,소프트웨어개발자,웹개발자","java,spring,springboot,sql,gitlab,intellij,extjs,fast-api"
5662,미취업청연 취업연계 일경험 지원사업 통한 단기근로자를 채용합니다.,https://www.jobkorea.co.kr//Recruit/GI_Read/44551416,경력무관,학력무관,05/25(토),디벨로㈜,소프트웨어개발자,명시되어있지않음
5663,PL(분석/설계 가능자) 및 웹개발자 채용공고,https://www.jobkorea.co.kr//Recruit/GI_Read/44580759,경력 (2년이상),초대졸이상,05/30(목),디비비전 ㈜,소프트웨어개발자,"java,jquery,jsp,mariadb,mybatis,python,spring"
5664,정보시스템 신입개발자 채용합니다,https://www.jobkorea.co.kr//Recruit/GI_Read/44620075,신입,초대졸이상,06/06(목),디비비전 ㈜,웹개발자,"java,jsp,mariadb,spring"
5665,DB FIS 금융관계사(DB생명) 어플리케이션 운영/개발 담당자 경력채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44189056,경력 (2년이상),대졸이상,상시채용,디비에프아이에스㈜,"앱개발자,웹개발자","java,jsp,oracle"
5666,[DB FIS] DB생명(금융관계사) 정보보안 담당자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44223119,경력 (5년이상),대졸이상,05/13(월),디비에프아이에스㈜,보안엔지니어,"cissp자격,정보보안기사자격,정보처리기사자격"
5667,[DB FIS] DB생명(그룹관계사) DB운영(DBA) 경력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44424171,경력 (3년이상),대졸이상,05/09(목),디비에프아이에스㈜,DBA,"db2,mariadb,mssql,mysql,oracle,rdbms,sap"
5668,DB FIS 그룹관계사(DB손해보험) 어플리케이션 운영/개발 직원 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44500566,경력 (2년이상),대졸이상,06/18(화),디비에프아이에스㈜,"웹개발자,앱개발자","java,jsp,oracle"
5669,[DB FIS] DB손해보험(금융관계사) 정보보안 담당자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44623208,경력 (3년이상),대졸이상,06/06(목),디비에프아이에스㈜,보안엔지니어,명시되어있지않음
5670,서버 스토리지 네트워크 유지보수 엔지니어,https://www.jobkorea.co.kr//Recruit/GI_Read/44196356,경력무관,학력무관,05/10(금),디씨에스에스테크놀로지코리아 유한회사,"시스템엔지니어,네트워크엔지니어","itil,pmp자격"
5671,머신비젼SW / 검사장비 비젼 SW개발 경력직 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44418420,경력무관,초대졸이상,05/08(수),디아이티㈜,머신러닝엔지니어,"c,c#,c++,mfc,visualc·c++"
5672,삼성E&A 네트워크 엔지니어 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44189513,신입,고졸이상,05/10(금),디알씨티에스㈜,"보안엔지니어,네트워크엔지니어",명시되어있지않음
5673,[삼성SDI 기흥 본사] OA 기기 유지보수 인력모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44358111,경력무관,고졸이상,05/31(금),디알씨티에스㈜,시스템엔지니어,명시되어있지않음
5674,삼성E&A 보안솔루션 운영자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44414998,신입·경력,고졸이상,06/07(금),디알씨티에스㈜,"보안엔지니어,시스템엔지니어",명시되어있지않음
5675,신세계푸드 본사 PC유지보수 정규직 상주 근무자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44500417,경력,고졸이상,05/19(일),디알씨티에스㈜,"소프트웨어개발자,하드웨어개발자","window,network"
5676,SSG PC유지보수 정규직 상주 근무자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44516705,경력,고졸이상,05/22(수),디알씨티에스㈜,"소프트웨어개발자,하드웨어개발자","macos,windows"
5677,SPC 본사 삼립GFS PC유지보수 정규직 상주 근무자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44582610,경력 (1년이상),고졸이상,05/30(목),디알씨티에스㈜,QA,window
5678,원익 본사 PC유지보수 정규직 상주 근무자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44628951,경력,고졸이상,06/07(금),디알씨티에스㈜,"소프트웨어개발자,하드웨어개발자",windows
5679,임베디드 펌웨어 디바이스 개발 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44406222,신입·경력 (3년이상),대졸이상(졸업예정자가능),06/06(목),디앤샤인,하드웨어개발자,"c,c++,git,임베디드하드웨어"
5680,Messaging 개발자,https://www.jobkorea.co.kr//Recruit/GI_Read/44500251,경력 (3년이상),대졸이상,05/21(화),디어유,백엔드개발자,"java,restapi,springboot"
5681,사업본부 QA팀,https://www.jobkorea.co.kr//Recruit/GI_Read/44500259,경력 (5년이상),대졸이상,05/21(화),디어유,QA,명시되어있지않음
5682,삼성SDS 논현데이터센터 통신거점 전용회선 운영,https://www.jobkorea.co.kr//Recruit/GI_Read/44549210,신입·경력,고졸이상,05/25(토),디에스지엔㈜,"보안엔지니어,네트워크엔지니어","ccna,cisco"
5683,디엑스라인(주) [SI 개발] [SM 운영] 프로젝트 개발자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44410890,경력무관,학력무관,상시채용,디엑스라인㈜,"프론트엔드개발자,백엔드개발자,소프트웨어개발자","java,python,react,vue.js,풀스택,sap,erp"
5684,"[일본] [SI] 각 분야 개발자 모집(Java, C#, AWS, Salesforce, SAP , 재택 업무)",https://www.jobkorea.co.kr//Recruit/GI_Read/44623526,경력무관,학력무관,상시채용,디엑스라인㈜,"네트워크엔지니어,프론트엔드개발자,백엔드개발자","azure,ccna,cisco,java,node.js,oracle,react,vue.js,풀스택,sass"
5685,[경력] 임베디드 소프트웨어 개발자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44421802,경력 (7년이상),초대졸이상,05/08(수),디엑스솔루션㈜,소프트웨어개발자,"c,c++,mfc,python,linux,vitualc++"
5686,[경력]AI교육개발용 키트 상품기획및 기술지원,https://www.jobkorea.co.kr//Recruit/GI_Read/44421901,경력 (5년이상),초대졸이상,05/08(수),디엑스솔루션㈜,소프트웨어개발자,"python,sdk,npuai"
5687,임베디드 소프트웨어 개발자 모집(Junior),https://www.jobkorea.co.kr//Recruit/GI_Read/44447655,신입·경력 (1년이상),초대졸이상,06/11(화),디엑스솔루션㈜,"소프트웨어개발자,머신러닝엔지니어",명시되어있지않음
5688,[DX솔루션] 임베디드 소프트웨어 개발자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44552703,경력 (10년이상),초대졸이상,06/25(화),디엑스솔루션㈜,"소프트웨어개발자,머신러닝엔지니어",명시되어있지않음
5689,정보통신분야의 전문가가 되실 분을 모집합니다 .,https://www.jobkorea.co.kr//Recruit/GI_Read/44535085,경력 (3년이상),초대졸이상(졸업예정자가능),05/24(금),디엑스정보통신㈜,네트워크엔지니어,"ccna,정보처리산업기사,ccnp,네트워크관리사,정보처리기사,영상정보관리사"
5690,"핸드폰 카메라의 화질평가장비 연구,기술개발 정규직 모집",https://www.jobkorea.co.kr//Recruit/GI_Read/44298893,경력무관,초대졸이상,05/24(금),디엔씨인터내셔널,하드웨어개발자,명시되어있지않음
5691,PHP 신입/경력 프로그램 개발자 모십니다.,https://www.jobkorea.co.kr//Recruit/GI_Read/44534421,신입·경력 (1년이상),학력무관,05/17(금),디자인 픽스,웹개발자,php
5692,[퍼블리셔/2개월/문정역] 교육 콘텐츠 리뉴얼 퍼블리싱,https://www.jobkorea.co.kr//Recruit/GI_Read/44603787,경력 (3년이상),초대졸이상,05/17(금),디자인그룹나인,웹퍼블리셔,웹접근성
5693,[중고급 JAVA 개발자/12개월/문래역] 업무시스템 운영,https://www.jobkorea.co.kr//Recruit/GI_Read/44624942,경력 (6년이상),초대졸이상,05/24(금),디자인그룹나인,"웹개발자,백엔드개발자","java,javascript,jsp,spring"
5694,디쏘에서 정규직 신입 경력 웹디자이너 모집합니다.,https://www.jobkorea.co.kr//Recruit/GI_Read/44627944,신입·경력,학력무관,상시채용,디자인쏘다,웹퍼블리셔,명시되어있지않음
5695,[일 7시간] 경력 1년 이상 웹퍼블리셔 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44373220,경력 (1년이상),학력무관,05/31(금),디자인플로어,웹퍼블리셔,"css,html5,javascript,jquery,cafe24"
5696,"H/W설계, 제작, A/S[아두이노]를 함께할 인재를 찾습니다.",https://www.jobkorea.co.kr//Recruit/GI_Read/44464755,경력무관,학력무관,상시채용,디제이메디㈜,하드웨어개발자,arduino
5697,"소프트웨어 개발 (대용량파일전송, 바이오(지문,홍채,얼굴) 매칭시스템, Windows cp)",https://www.jobkorea.co.kr//Recruit/GI_Read/44317246,경력 (7년이상),초대졸이상,05/25(토),디젠트소프트,"프론트엔드개발자,백엔드개발자",명시되어있지않음
5698,[DKI] 프로젝트 관리자(PM) 경력직 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44241525,경력,학력무관,상시채용,디케이아이테크놀로지,"앱개발자,웹개발자","java,jsp"
5699,[DKI] IT 품질관리 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44470637,경력 (3년이상),학력무관,상시채용,디케이아이테크놀로지,QA,"qa,qc"
5700,디케이엠텍 (주) 대전 기업 부설 연구소 SW개발자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44595427,경력무관,학력무관,06/02(일),"디케이엠텍 ㈜ (DK M-TECH CO., LTD.)",소프트웨어개발자,"c,c#,c++"
5701,[카카오자회사] 카카오페이지 서비스 QA 엔지니어 영입,https://www.jobkorea.co.kr//Recruit/GI_Read/44462063,신입·경력 (1년이상),학력무관,05/15(수),디케이테크인,QA,명시되어있지않음
5702,[카카오자회사] kakao 커머스 테스트 엔지니어 영입,https://www.jobkorea.co.kr//Recruit/GI_Read/44635413,신입·경력 (1년이상),학력무관,07/07(일),디케이테크인,QA,명시되어있지않음
5703,[나이키코리아] WMS Production Support(BA) 신입 채용/ 경기도 이천,https://www.jobkorea.co.kr//Recruit/GI_Read/44548905,경력 (2년이상),학력무관,05/25(토),디티에스,QA,sql
5704,[경력] 모바일 앱 개발자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44235596,경력 (5년이상),학력무관,상시채용,디핀,앱개발자,"android,ios"
5705,[경력] 백엔드(Back-end) 개발자 모집 (GoLang),https://www.jobkorea.co.kr//Recruit/GI_Read/44235679,경력 (5년이상),학력무관,상시채용,디핀,백엔드개발자,"golang,java,linux"
5706,[경력] 프론트엔드(Front-end) 개발자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44235749,경력 (5년이상),학력무관,상시채용,디핀,프론트엔드개발자,"css,html,java,linux"
5707,[딜로이트 컨설팅] 24년 상반기 각 부문별 컨설턴트 경력직 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44573056,경력 (3년이상),대졸이상,05/31(금),딜로이트컨설팅,IT컨설팅,명시되어있지않음
5708,[딥브레인AI] 딥러닝 연구원 / 엔지니어 모집 (전문연구요원 가능),https://www.jobkorea.co.kr//Recruit/GI_Read/44408834,신입·경력,대학원(석사)이상,상시채용,딥브레인 AI,머신러닝엔지니어,"c,c#,c++,java,python,c++builder"
5709,[딥브레인AI] AI Human SDK 연구개발 / Software Engineer,https://www.jobkorea.co.kr//Recruit/GI_Read/44409430,경력 (3년이상),학력무관,상시채용,딥브레인 AI,"프론트엔드개발자,앱개발자",명시되어있지않음
5710,AI Human SDK 연구개발 S/W엔지니어,https://www.jobkorea.co.kr//Recruit/GI_Read/44474775,경력 (3년이상),학력무관,05/15(수),딥브레인 AI,앱개발자,".net,c#,java,javascript,node.js,objective-c,swift,unity,wpf,koin"
5711,SRE 담당자,https://www.jobkorea.co.kr//Recruit/GI_Read/44474784,경력 (5년이상),학력무관,05/15(수),딥브레인 AI,시스템엔지니어,"javascript,python"
5712,"IT 시스템 엔지니어 (설치, 운영)",https://www.jobkorea.co.kr//Recruit/GI_Read/44474798,경력 (3년이상),대졸이상,05/15(수),딥브레인 AI,클라우드엔지니어,"aws,azure,jenkins,mongodb,node.js,python,nginx,http,dns,githubaction"
